"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","keyword","textStemming"
"1"," marco65710 quelqu oubli des portiques a l abandon grace  sroyal  ps  recul encore  jlborloo  nicolassarkozy  jmalozon  udi off  ump",FALSE,0,"marco65710",2015-02-05 23:59:44,FALSE,"563485944754733057","563487167855738880","2290722092","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PatriceWilbois",0,FALSE,FALSE,NA,NA,"#ps"," marco65710 quelqu oubl  portiqu a  abandon grac  sroyal  p  recul encor  jlborloo  nicolassarkozy  jmalozon  udi off  ump"
"2"," 20rueducirque2  julienboulot  mpatroyes   ps est mort de chez mort  2017 liquidation ",FALSE,1,"20rueducirque2",2015-02-05 23:58:33,FALSE,"563486342865485825","563486871276498944","2747754993","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeElion",0,FALSE,FALSE,NA,NA,"#ps"," 20rueducirque2  julienboulot  mpatroy   p  mort  chez mort  2017 liquid"
"3","rt  karavage69  le  servicecivique est une eponge au chomage le  ps cherche a ns endormir le  sc va servir a creer des assistants fonctionn ",FALSE,0,NA,2015-02-05 23:58:05,FALSE,NA,"563486752577716225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eurocooperation",5,TRUE,FALSE,NA,NA,"#ps","rt  karavage69    serviceciv   epong  chomag   p cherch a n endorm   sc va serv a cre  assist fonction"
"4"," marco65710 mensonges  pros ce sont seules lois environnement en vigueur   ps a recule  nicolassarkozy  jlborloo  jmalozon  udi off  ump",FALSE,0,"marco65710",2015-02-05 23:57:59,FALSE,"563484855527538688","563486727478980609","2290722092","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PatriceWilbois",0,FALSE,FALSE,NA,NA,"#ps"," marco65710 mensong  pros   seul lois environ  vigueur   p a recul  nicolassarkozy  jlborloo  jmalozon  udi off  ump"
"5","avec 90 1  des voix  les socialistes heraultais plebiscitent  caroledelga    alary damien pour les regionales  laregionlr  midipyrenees  ps",FALSE,0,NA,2015-02-05 23:55:58,FALSE,NA,"563486220026912768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","husseinbourgi",1,FALSE,FALSE,NA,NA,"#ps"," 90 1   voix   social herault plebiscitent  caroledelg    alary damien   regional  laregionlr  midipyrene  p"
"6","christophe castaner est la tete de liste  ps aux regionales en  paca ",FALSE,2,NA,2015-02-05 23:55:46,FALSE,NA,"563486171272318976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicolas_Canut",0,FALSE,FALSE,NA,NA,"#ps","christoph castan   tet  list  p  regional   pac"
"7","rt  mikeelion   vfrvn  partisocialiste en fin de vie faute d electeurs  fermeture en 2017  meme les etrangers vomissent la  gauche  ps  vou ",FALSE,0,NA,2015-02-05 23:52:53,FALSE,NA,"563485443019534336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Marine_2017",2,TRUE,FALSE,NA,NA,"#ps","rt  mikeelion   vfrvn  partisocial  fin  vi faut  electeur  fermetur  2017  mem  etranger vom   gauch  p  vou"
"8","rt  mikeelion   vfrvn  partisocialiste en fin de vie faute d electeurs  fermeture en 2017  meme les etrangers vomissent la  gauche  ps  vou ",FALSE,0,NA,2015-02-05 23:51:42,FALSE,NA,"563485143974023170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zelakon",2,TRUE,FALSE,NA,NA,"#ps","rt  mikeelion   vfrvn  partisocial  fin  vi faut  electeur  fermetur  2017  mem  etranger vom   gauch  p  vou"
"9","rt  pspessac  ses camarades du  pspessac felicitent  al rousset pour cette belle victoire a la primaire  ps  granderegion  ar2015",FALSE,0,NA,2015-02-05 23:51:35,FALSE,NA,"563485115154989056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jfferret",2,TRUE,FALSE,NA,NA,"#ps","rt  pspessac   camarad   pspessac felicitent  al rousset   bel victoir a  primair  p  granderegion  ar2015"
"10","rt  pspessac  primaire  ps  granderegion dans sa section de  pessac  al rousset 99 19  ",FALSE,0,NA,2015-02-05 23:51:24,FALSE,NA,"563485069797756929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jfferret",4,TRUE,FALSE,NA,NA,"#ps","rt  pspessac  primair  p  granderegion   section   pessac  al rousset 99 19 "
"11"," vfrvn  partisocialiste en fin de vie faute d electeurs  fermeture en 2017  meme les etrangers vomissent la  gauche  ps  vous etes morts ",FALSE,1,NA,2015-02-05 23:51:23,FALSE,NA,"563485065649610753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeElion",2,FALSE,FALSE,NA,NA,"#ps"," vfrvn  partisocial  fin  vi faut  electeur  fermetur  2017  mem  etranger vom   gauch  p   ete mort"
"12","ses camarades du  pspessac felicitent  al rousset pour cette belle victoire a la primaire  ps  granderegion  ar2015",FALSE,0,NA,2015-02-05 23:50:24,FALSE,NA,"563484818454114304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PSPessac",2,FALSE,FALSE,NA,NA,"#ps"," camarad   pspessac felicitent  al rousset   bel victoir a  primair  p  granderegion  ar2015"
"13"," vfrvn  julienboulot  mpatroyes  ca urge pour le  ps  ils n ont presque plus d electeurs au niveau national  vont devoir fermes lol    ",FALSE,0,"julienboulot",2015-02-05 23:49:12,FALSE,"563483747853803520","563484517814771712","2300558029","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeElion",0,FALSE,FALSE,NA,NA,"#ps"," vfrvn  julienboulot  mpatroy  ca urge    p     presqu plus  electeur  niveau national  vont devoir ferm lol   "
"14","rt  lafrancedroite    nk m  le  ps desespere la france et le  fn la defigurerait   tirscroises",FALSE,0,NA,2015-02-05 23:47:36,FALSE,NA,"563484115002228737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TANGUY_BLD",13,TRUE,FALSE,NA,NA,"#ps","rt  lafrancedroit    nk     p desesper  franc    fn  defigur   tirscrois"
"15","rt  antoine nantes  ouvriers  paysans  infirmieres  policiers   regardez bien la tete des petits cons  ps qui vous assomment de  taxes   ht ",FALSE,0,NA,2015-02-05 23:46:06,FALSE,NA,"563483735862308864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moussya",59,TRUE,FALSE,NA,NA,"#ps","rt  antoin nant  ouvri  paysan  infirmier  polici   regard bien  tet  petit con  p   assomment   tax   ht"
"16","rt  lamutine   ps a envoye ses miliciens pr noyer la pauvre sophie  montel sous la haine le mepris bete et mechant  impressionnant    circo ",FALSE,0,NA,2015-02-05 23:45:54,FALSE,NA,"563483686843482112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RomainPatriote",6,TRUE,FALSE,NA,NA,"#ps","rt  lamutin   p a envoy  milicien pr noi  pauvr soph  montel sous  hain  mepr bet  mech  impression    circo"
"17","rt  antoine nantes  ouvriers  paysans  infirmieres  policiers   regardez bien la tete des petits cons  ps qui vous assomment de  taxes   ht ",FALSE,0,NA,2015-02-05 23:45:51,FALSE,NA,"563483673757229057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DomTower",59,TRUE,FALSE,NA,NA,"#ps","rt  antoin nant  ouvri  paysan  infirmier  polici   regard bien  tet  petit con  p   assomment   tax   ht"
"18","rt  pcosteur  prochain succes de librairie  reedition d une fable de la fontaine par les editions du  ps  a ne pas manquer     http   t co  ",FALSE,0,NA,2015-02-05 23:43:56,FALSE,NA,"563483192699928576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","freyermalou",10,TRUE,FALSE,NA,NA,"#ps","rt  pcosteur  prochain succ  librair  reedit   fabl   fontain   edit   p  a   manqu     http    co "
"19","rt  pspessac  primaire  ps  granderegion dans sa section de  pessac  al rousset 99 19  ",FALSE,0,NA,2015-02-05 23:42:41,FALSE,NA,"563482875258220544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_rousset",4,TRUE,FALSE,NA,NA,"#ps","rt  pspessac  primair  p  granderegion   section   pessac  al rousset 99 19 "
"20","rt  nibt32  bilan de l election dans le limousin  al rousset  pour mener la campagne  ps pour les regionales de la  granderegion  ar 2015",FALSE,0,NA,2015-02-05 23:42:19,FALSE,NA,"563482784719978496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_rousset",2,TRUE,FALSE,NA,NA,"#ps","rt  nibt32  bilan   elect   limousin  al rousset   men  campagn  p   regional    granderegion  ar 2015"
"21","rt  tanguyscoazec  primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limo ",FALSE,0,NA,2015-02-05 23:42:09,FALSE,NA,"563482741300555777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_rousset",10,TRUE,FALSE,NA,NA,"#ps","rt  tanguyscoazec  primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limo"
"22","rt  pspessac  primaire  ps  granderegion dans sa section de  pessac  al rousset 99 19  ",FALSE,0,NA,2015-02-05 23:40:59,FALSE,NA,"563482450131963906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachidBelhadj33",4,TRUE,FALSE,NA,NA,"#ps","rt  pspessac  primair  p  granderegion   section   pessac  al rousset 99 19 "
"23","rt  tanguyscoazec  primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limo ",FALSE,0,NA,2015-02-05 23:40:37,FALSE,NA,"563482357873659904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CANDICEVALDE",10,TRUE,FALSE,NA,NA,"#ps","rt  tanguyscoazec  primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limo"
"24","rt  tanguyscoazec  primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limo ",FALSE,0,NA,2015-02-05 23:40:32,FALSE,NA,"563482334583066625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TISSANDIER2",10,TRUE,FALSE,NA,NA,"#ps","rt  tanguyscoazec  primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limo"
"25","rt  tanguyscoazec  primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limo ",FALSE,0,NA,2015-02-05 23:40:18,FALSE,NA,"563482275787309056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachidBelhadj33",10,TRUE,FALSE,NA,NA,"#ps","rt  tanguyscoazec  primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limo"
"26","bilan de l election dans le limousin  al rousset  pour mener la campagne  ps pour les regionales de la  granderegion  ar 2015",FALSE,0,NA,2015-02-05 23:39:25,FALSE,NA,"563482054810402818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIBT32",2,FALSE,FALSE,NA,NA,"#ps","bilan   elect   limousin  al rousset   men  campagn  p   regional    granderegion  ar 2015"
"27","rt  lucmoreau34  toutes mes felicitations a  caroledelga et  ccastaner   une nouvelle generation pour que le sud demeure socialiste    ps",FALSE,0,NA,2015-02-05 23:39:22,FALSE,NA,"563482042957320192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabVilleneuve",5,TRUE,FALSE,NA,NA,"#ps","rt  lucmoreau34  tout  felicit a  caroledelg   ccastan    nouvel gener    sud demeur social    p"
"28","rt  tanguyscoazec  primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limo ",FALSE,0,NA,2015-02-05 23:39:18,FALSE,NA,"563482023491534848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","F3PoitouChtes",10,TRUE,FALSE,NA,NA,"#ps","rt  tanguyscoazec  primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limo"
"29","rt  philippereilhac   regionales2015  al rousset remporte la  primaire  ps en limousin avec plus de 75  des voix ",FALSE,0,NA,2015-02-05 23:37:16,FALSE,NA,"563481515448102912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",17,TRUE,FALSE,NA,NA,"#ps","rt  philippereilhac   regionales2015  al rousset remport   primair  p  limousin  plus  75   voix"
"30","primaires  ps  granderegion victoire sans appel d   al rousset 75 6  face a  jfmacaire  poitoucharentes  aquitaine  limousin  royalsegolene",FALSE,2,NA,2015-02-05 23:37:08,FALSE,NA,"563481481742663680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",10,FALSE,FALSE,NA,NA,"#ps","primair  p  granderegion victoir  appel    al rousset 75 6  fac a  jfmacair  poitoucharent  aquitain  limousin  royalsegolen"
"31","rt  rachidbelhadj33  primaire  ps  granderegion en  charente   41 2  pour  al rousset  58 2  pour  jfmacaire  ar2015",FALSE,0,NA,2015-02-05 23:36:55,FALSE,NA,"563481425266348032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",8,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   charent   41 2    al rousset  58 2    jfmacair  ar2015"
"32","rt  rachidbelhadj33  primaire  ps  granderegion   creuse   52 4  pour  al rousset  43 8  pour  jfmacaire  bravo aux militants  ar2015",FALSE,0,NA,2015-02-05 23:36:51,FALSE,NA,"563481408556249090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   creus   52 4    al rousset  43 8    jfmacair  bravo  milit  ar2015"
"33","rt  rachidbelhadj33  primaire  ps  granderegion   pyreneesatlantiques   89 9  pour  al rousset  6 8  pour  jfmacaire   ar2015",FALSE,0,NA,2015-02-05 23:36:49,FALSE,NA,"563481400289280000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   pyreneesatlant   89 9    al rousset  6 8    jfmacair   ar2015"
"34","rt  rachidbelhadj33  primaire  ps  granderegion  lot et garonne   93 1  pour  al rousset  3 7  pour  jfmacaire bravo et merci aux militants ",FALSE,0,NA,2015-02-05 23:36:47,FALSE,NA,"563481393372884992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion  lot  garon   93 1    al rousset  3 7    jfmacair bravo  merc  milit"
"35","rt  rachidbelhadj33  primaire  ps  granderegion en  dordogne   88 1  pour  al rousset  7 2  pour  jfmacaire bravo et merci aux militants  a ",FALSE,0,NA,2015-02-05 23:36:37,FALSE,NA,"563481350691246080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   dordogn   88 1    al rousset  7 2    jfmacair bravo  merc  milit  a"
"36","rt  rachidbelhadj33  primaire  ps  granderegion en  haute vienne   81 9  pour  al rousset  1 38  pour  jfmacaire  bravo et merci aux milita ",FALSE,0,NA,2015-02-05 23:36:34,FALSE,NA,"563481336951099392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   haut vien   81 9    al rousset  1 38    jfmacair  bravo  merc  milit"
"37","rt  rachidbelhadj33  primaire  ps  en  correze   80 8  pour  al rousset  1 30  pour  jfmacaire bravo et merci aux militants  ar2015",FALSE,0,NA,2015-02-05 23:36:31,FALSE,NA,"563481325236412417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p    correz   80 8    al rousset  1 30    jfmacair bravo  merc  milit  ar2015"
"38","rt  rachidbelhadj33  primaire  ps dans les  landes   91 1  pour  al rousset  2 7  pour  jfmacaire bravo aux militants  ar2015 cc  delpeyrat ",FALSE,0,NA,2015-02-05 23:36:24,FALSE,NA,"563481294169198593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",12,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p    land   91 1    al rousset  2 7    jfmacair bravo  milit  ar2015 cc  delpeyrat"
"39","primaire  ps  granderegion dans sa section de  pessac  al rousset 99 19  ",FALSE,2,NA,2015-02-05 23:36:23,FALSE,NA,"563481290620825600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PSPessac",4,FALSE,FALSE,NA,NA,"#ps","primair  p  granderegion   section   pessac  al rousset 99 19 "
"40","rt  rachidbelhadj33  primaire  ps  granderegion en  gironde   90 2  pour  al rousset  5 6  pour  jfmacaire bravo aux militants de  fdration ",FALSE,0,NA,2015-02-05 23:36:19,FALSE,NA,"563481275491958784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marydelataille",9,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   girond   90 2    al rousset  5 6    jfmacair bravo  milit   fdration"
"41","rt  rachidbelhadj33  primaire  ps  en  correze   80 8  pour  al rousset  1 30  pour  jfmacaire bravo et merci aux militants  ar2015",FALSE,0,NA,2015-02-05 23:34:57,FALSE,NA,"563480929856135169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ferhat_ood",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p    correz   80 8    al rousset  1 30    jfmacair bravo  merc  milit  ar2015"
"42","rt  sisf94  hate de voir la  jeune garde  d   hollande parader dans les banlieues francaises    dans leurs accoutrements   ps http   t co o ",FALSE,0,NA,2015-02-05 23:34:45,FALSE,NA,"563480882133368832",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","stan9169",60,TRUE,FALSE,NA,NA,"#ps","rt  sisf94  hat  voir   jeun gard     holland parad   banlieu francais      accoutr   p http    co o"
"43","rt  anthonygauth   le fn est fort quand le  ps est a l executif   stephanetiki  jeunesump",FALSE,0,NA,2015-02-05 23:33:54,FALSE,NA,"563480667540189184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claudettepitrus",7,TRUE,FALSE,NA,NA,"#ps","rt  anthonygauth    fn  fort quand   p  a  execut   stephanetik  jeunesump"
"44","rt  7apoitiers  primaire  ps  granderegion   dans la vienne  92  pour  jfmacaire  7  pour  al rousset et 1  pour  faure  en attente des aut ",FALSE,0,NA,2015-02-05 23:33:51,FALSE,NA,"563480652650405888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pauline_Bache",11,TRUE,FALSE,NA,NA,"#ps","rt  7apoiti  primair  p  granderegion     vien  92    jfmacair  7    al rousset  1    faur   attent  aut"
"45"," marco65710 celui qui a multiplie les salaires de tout son gouvernement aux frais des francais    fhollande   honte au  ps   annadi mario",FALSE,0,"marco65710",2015-02-05 23:33:30,FALSE,"563462712236462081","563480566419718145","2290722092","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PatriceWilbois",0,FALSE,FALSE,NA,NA,"#ps"," marco65710 celui  a multipl  salair  tout  gouvern  frais  franc    fholland   hont   p   annad mario"
"46","rt  lamutine   ps a envoye ses miliciens pr noyer la pauvre sophie  montel sous la haine le mepris bete et mechant  impressionnant    circo ",FALSE,0,NA,2015-02-05 23:33:04,FALSE,NA,"563480456818335745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agnesh4105",6,TRUE,FALSE,NA,NA,"#ps","rt  lamutin   p a envoy  milicien pr noi  pauvr soph  montel sous  hain  mepr bet  mech  impression    circo"
"47","rt  rachidbelhadj33  primaire  ps  granderegion en  gironde   90 2  pour  al rousset  5 6  pour  jfmacaire bravo aux militants de  fdration ",FALSE,0,NA,2015-02-05 23:32:52,FALSE,NA,"563480407761764352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",9,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   girond   90 2    al rousset  5 6    jfmacair bravo  milit   fdration"
"48","rt  rachidbelhadj33  primaire  ps dans les  landes   91 1  pour  al rousset  2 7  pour  jfmacaire bravo aux militants  ar2015 cc  delpeyrat ",FALSE,0,NA,2015-02-05 23:32:48,FALSE,NA,"563480391458500608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",12,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p    land   91 1    al rousset  2 7    jfmacair bravo  milit  ar2015 cc  delpeyrat"
"49","rt  rachidbelhadj33  primaire  ps  en  correze   80 8  pour  al rousset  1 30  pour  jfmacaire bravo et merci aux militants  ar2015",FALSE,0,NA,2015-02-05 23:32:45,FALSE,NA,"563480378519085058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p    correz   80 8    al rousset  1 30    jfmacair bravo  merc  milit  ar2015"
"50","rt  rachidbelhadj33  primaire  ps  granderegion en  haute vienne   81 9  pour  al rousset  1 38  pour  jfmacaire  bravo et merci aux milita ",FALSE,0,NA,2015-02-05 23:32:44,FALSE,NA,"563480371053215744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   haut vien   81 9    al rousset  1 38    jfmacair  bravo  merc  milit"
"51","rt  tacusselvictor  gros lol quand meme  le mec qui a fait ce montage s est dit  bon  c est bientot vendredi  je place le socialisme   ps h ",FALSE,0,NA,2015-02-05 23:32:36,FALSE,NA,"563480341059756032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agnesh4105",4,TRUE,FALSE,NA,NA,"#ps","rt  tacusselvictor  gros lol quand mem   mec  a fait  montag   dit  bon    bientot vendred   plac  social   p h"
"52","rt  rachidbelhadj33  primaire  ps  granderegion en  dordogne   88 1  pour  al rousset  7 2  pour  jfmacaire bravo et merci aux militants  a ",FALSE,0,NA,2015-02-05 23:32:36,FALSE,NA,"563480340380258306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   dordogn   88 1    al rousset  7 2    jfmacair bravo  merc  milit  a"
"53","rt  rachidbelhadj33  primaire  ps  granderegion  lot et garonne   93 1  pour  al rousset  3 7  pour  jfmacaire bravo et merci aux militants ",FALSE,0,NA,2015-02-05 23:32:34,FALSE,NA,"563480329407975425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion  lot  garon   93 1    al rousset  3 7    jfmacair bravo  merc  milit"
"54","rt  rachidbelhadj33  primaire  ps  granderegion   pyreneesatlantiques   89 9  pour  al rousset  6 8  pour  jfmacaire   ar2015",FALSE,0,NA,2015-02-05 23:32:31,FALSE,NA,"563480319777865728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   pyreneesatlant   89 9    al rousset  6 8    jfmacair   ar2015"
"55","rt  rachidbelhadj33  primaire  ps  granderegion   creuse   52 4  pour  al rousset  43 8  pour  jfmacaire  bravo aux militants  ar2015",FALSE,0,NA,2015-02-05 23:32:27,FALSE,NA,"563480300798636032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   creus   52 4    al rousset  43 8    jfmacair  bravo  milit  ar2015"
"56","rt  rachidbelhadj33  primaire  ps  granderegion en  charente   41 2  pour  al rousset  58 2  pour  jfmacaire  ar2015",FALSE,0,NA,2015-02-05 23:32:22,FALSE,NA,"563480278912733184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",8,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   charent   41 2    al rousset  58 2    jfmacair  ar2015"
"57","rt  rachidbelhadj33  primaire  ps  granderegion en  charente maritimes   37 2  pour  al rousset  59 1  pour  jfmacaire  ar2015",FALSE,0,NA,2015-02-05 23:32:18,FALSE,NA,"563480261732864001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",4,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion   charent maritim   37 2    al rousset  59 1    jfmacair  ar2015"
"58","rt  rachidbelhadj33  primaire  ps  granderegion  dans les deux sevres   9 18  pour  al rousset  85 2  pour  jfmacaire  ar2015",FALSE,0,NA,2015-02-05 23:32:03,FALSE,NA,"563480200198246400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanguyscoazec",5,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion    deux sevr   9 18    al rousset  85 2    jfmacair  ar2015"
"59","rt  rachidbelhadj33  primaire  ps  granderegion  lot et garonne   93 1  pour  al rousset  3 7  pour  jfmacaire bravo et merci aux militants ",FALSE,0,NA,2015-02-05 23:30:06,FALSE,NA,"563479710592950272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guit_ard",7,TRUE,FALSE,NA,NA,"#ps","rt  rachidbelhadj33  primair  p  granderegion  lot  garon   93 1    al rousset  3 7    jfmacair bravo  merc  milit"
"60","rt  lamutine   ps a envoye ses miliciens pr noyer la pauvre sophie  montel sous la haine le mepris bete et mechant  impressionnant    circo ",FALSE,0,NA,2015-02-05 23:29:35,FALSE,NA,"563479582050119680",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","regis1144",6,TRUE,FALSE,NA,NA,"#ps","rt  lamutin   p a envoy  milicien pr noi  pauvr soph  montel sous  hain  mepr bet  mech  impression    circo"
